Start,End,Open,High,Low,Close,Volume,Market Cap
2025-04-09,2025-04-10,0.9998612945218295,0.9999795090640635,0.9998599823333705,0.9999795090640635,18821750713.204273,60095550052.29637
2025-04-08,2025-04-09,0.9999885777902621,0.999988880631174,0.9998429641768625,0.9998729393271442,18163111675.63355,60151679268.47997
2025-04-07,2025-04-08,0.9999497437782283,0.9999968616301741,0.9998527433799423,0.9999411316663243,18379275022.650288,60249690014.797554
2025-04-06,2025-04-07,0.9999610772736777,0.9999733620340117,0.9998096458798273,0.9999,4629592750.058512,60489517817.927284
2025-04-05,2025-04-06,0.9999066457844801,0.9999760245381921,0.9998689483255108,0.9999531264664717,9417351905.378597,60544897284.56328
2025-04-04,2025-04-05,0.9998863893940976,0.9999850663379979,0.9998850927304018,0.9999522031199638,11644166460.19119,60830437346.917885
2025-04-03,2025-04-04,0.9999247931166629,0.9999873402118943,0.9998501959420442,0.999891910516141,15712169705.570263,60708248728.964645
2025-04-02,2025-04-03,0.9999617833837116,0.9999932149512718,0.9998911475485037,0.9999560507023689,8453690406.54094,60142777197.72311
2025-04-01,2025-04-02,0.99994221394319,1.0003072548352527,0.9998897320045758,0.9998929284794071,8078274596.107775,60081549039.36681
2025-03-31,2025-04-01,0.9999875922122986,0.9999935081010137,0.9998169718050681,0.9999852869038073,7703359265.443404,60098976418.674995
2025-03-30,2025-03-31,0.9999453243682901,0.9999907028137066,0.999889390309212,0.9998945965151478,4644505514.702738,60239258359.5579
2025-03-29,2025-03-30,0.9999837951571748,1,0.999878349332072,0.9998901113096645,7211659125.701175,60248427179.207146
2025-03-28,2025-03-29,0.9999001656456098,0.9999782334924153,0.9997870348266223,0.9999568906107432,7664373457.962075,60333049621.68969
2025-03-27,2025-03-28,0.9998501736883347,0.9998979898021174,0.9997869319485467,0.9998871815647642,7235861412.154632,60175376173.807785
2025-03-26,2025-03-27,0.9997988459958406,0.9999029482753066,0.999794035838946,0.999876455793481,6226969728.269402,60152431847.23402
2025-03-25,2025-03-26,0.9997955677703114,0.9999052389770574,0.9997954211891098,0.9998912792816642,7641565623.594011,59761281315.60458
